             NaN	   3.1600000e-01	   3.0950000e-01	   3.0560000e-01	   3.0040000e-01	   2.9520000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	   2.9832000e-01	   3.0664000e-01	   3.1496000e-01	   3.2328000e-01	   3.2848000e-01	   3.2770000e-01	   3.2640000e-01	
             NaN	   3.0300000e-01	   2.9650000e-01	   2.9260000e-01	   2.8740000e-01	   2.8220000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	   2.8220000e-01	   2.8740000e-01	   2.9260000e-01	   2.9780000e-01	   3.0300000e-01	   3.0300000e-01	   3.0300000e-01	
             NaN	   2.9000000e-01	   2.8350000e-01	   2.7960000e-01	   2.7440000e-01	   2.6920000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	   2.6920000e-01	   2.7440000e-01	   2.7960000e-01	   2.8480000e-01	   2.9000000e-01	   2.9000000e-01	   2.9000000e-01	
             NaN	   2.7700000e-01	   2.7050000e-01	   2.6660000e-01	   2.6140000e-01	   2.5620000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	   2.5620000e-01	   2.6140000e-01	   2.6660000e-01	   2.7180000e-01	   2.7700000e-01	   2.7700000e-01	   2.7700000e-01	
             NaN	   2.6400000e-01	   2.5750000e-01	   2.5360000e-01	   2.4840000e-01	   2.4320000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	   2.4320000e-01	   2.4840000e-01	   2.5360000e-01	   2.5880000e-01	   2.6400000e-01	   2.6400000e-01	   2.6400000e-01	
             NaN	   2.5100000e-01	   2.4450000e-01	   2.4060000e-01	   2.3540000e-01	   2.3020000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	   2.3020000e-01	   2.3540000e-01	   2.4060000e-01	   2.4580000e-01	   2.5100000e-01	   2.5100000e-01	   2.5100000e-01	
             NaN	   2.3800000e-01	   2.3150000e-01	   2.2760000e-01	   2.2240000e-01	   2.1720000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	   2.1720000e-01	   2.2240000e-01	   2.2760000e-01	   2.3280000e-01	   2.3800000e-01	   2.3800000e-01	   2.3800000e-01	
             NaN	   2.2500000e-01	   2.1850000e-01	   2.1460000e-01	   2.0940000e-01	   2.0420000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	   2.0420000e-01	   2.0940000e-01	   2.1460000e-01	   2.1980000e-01	   2.2500000e-01	   2.2500000e-01	   2.2500000e-01	
             NaN	   2.1200000e-01	   2.0550000e-01	   2.0160000e-01	   1.9640000e-01	   1.9120000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	   1.9120000e-01	   1.9640000e-01	   2.0160000e-01	   2.0680000e-01	   2.1200000e-01	   2.1200000e-01	   2.1200000e-01	
             NaN	   1.9900000e-01	   1.9250000e-01	   1.8860000e-01	   1.8340000e-01	   1.7820000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	   1.7820000e-01	   1.8340000e-01	   1.8860000e-01	   1.9380000e-01	   1.9900000e-01	   1.9900000e-01	   1.9900000e-01	
             NaN	   1.8600000e-01	   1.7950000e-01	   1.7560000e-01	   1.7040000e-01	   1.6520000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	   1.6520000e-01	   1.7040000e-01	   1.7560000e-01	   1.8080000e-01	   1.8600000e-01	   1.8600000e-01	   1.8600000e-01	
             NaN	   1.7300000e-01	   1.6650000e-01	   1.6260000e-01	   1.5740000e-01	   1.5220000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.4700000e-01	   1.5220000e-01	   1.5740000e-01	   1.6260000e-01	   1.6780000e-01	   1.7300000e-01	   1.7300000e-01	   1.7300000e-01	
             NaN	   1.6000000e-01	   1.5350000e-01	   1.4960000e-01	   1.4440000e-01	   1.3920000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3400000e-01	   1.3920000e-01	   1.4440000e-01	   1.4960000e-01	   1.5480000e-01	   1.6000000e-01	   1.6000000e-01	   1.6000000e-01	
